,Frame,Ball Location,PlayerDicts
678,678,[],"{0: {'kitColor': [148.07237, 229.69902, 169.36185], 'location': [7559.9385, 6605.302]}, 1: {'kitColor': [211.61163, 211.07646, 197.77982], 'location': [8208.348, 4941.8755]}, 2: {'kitColor': [222.94176, 221.79611, 208.65778], 'location': [6666.1245, 5152.6978]}, 3: {'kitColor': [147.5991, 220.19823, 169.64537], 'location': [9118.57, 5715.7886]}, 4: {'kitColor': [150.97443, 227.41689, 170.98465], 'location': [8093.947, 4780.275]}, 5: {'kitColor': [198.84, 200.81175, 183.92235], 'location': [7226.465, 6095.06]}, 6: {'kitColor': [174.61575, 234.40393, 190.94582], 'location': [6772.934, 1679.0111]}, 7: {'kitColor': [156.4375, 228.68, 180.31749], 'location': [9331.713, 4950.4824]}, 8: {'kitColor': [148.14902, 228.40575, 171.51886], 'location': [8162.5806, 5713.5757]}, 9: {'kitColor': [194.78711, 206.00781, 186.55078], 'location': [7916.2554, 5654.7236]}, 10: {'kitColor': [225.08192, 223.24576, 205.1017], 'location': [9106.353, 6047.911]}, 11: {'kitColor': [226.08955, 236.25372, 217.70149], 'location': [6314.592, 1838.322]}, 12: {'kitColor': [213.89006, 218.71466, 203.40576], 'location': [7093.2173, 4456.0996]}, 13: {'kitColor': [145.28018, 230.59454, 173.06378], 'location': [6970.4707, 5216.449]}, 14: {'kitColor': [158.95096, 234.12262, 183.17984], 'location': [7192.729, 3744.0063]}, 15: {'kitColor': [168.83922, 229.73923, 184.25099], 'location': [5964.1094, 5931.876]}, 16: {'kitColor': [161.51535, 236.25255, 183.56996], 'location': [9280.755, 3236.7883]}, 17: {'kitColor': [222.0529, 227.53438, 214.2672], 'location': [5936.161, 3781.7905]}, 18: {'kitColor': [222.31274, 231.49382, 207.63785], 'location': [10134.453, 4276.25]}}"
679,679,[],"{0: {'kitColor': [220.19554, 218.97029, 206.10396], 'location': [6664.427, 5174.0186]}, 1: {'kitColor': [196.43, 196.7125, 182.7625], 'location': [7210.1294, 6109.3633]}, 2: {'kitColor': [144.209, 227.77974, 164.84726], 'location': [7548.4253, 6612.495]}, 3: {'kitColor': [204.2447, 212.6847, 193.43059], 'location': [7916.8887, 5647.771]}, 4: {'kitColor': [150.01729, 227.15309, 170.76544], 'location': [8078.894, 4789.8823]}, 5: {'kitColor': [154.58353, 226.54587, 177.71999], 'location': [9314.572, 4961.2256]}, 6: {'kitColor': [146.79002, 228.24117, 171.85863], 'location': [6964.948, 5258.0913]}, 7: {'kitColor': [147.34657, 218.83885, 168.54083], 'location': [9095.534, 5724.236]}, 8: {'kitColor': [211.0948, 210.93272, 197.04282], 'location': [8191.4585, 4938.2754]}, 9: {'kitColor': [225.02844, 235.67773, 216.88153], 'location': [6311.143, 1892.3635]}, 10: {'kitColor': [177.71579, 239.24211, 196.36316], 'location': [6762.68, 1683.197]}, 11: {'kitColor': [213.16975, 220.59416, 203.76392], 'location': [7080.9473, 4478.4307]}, 12: {'kitColor': [149.25836, 229.69145, 172.48328], 'location': [8152.3237, 5723.9976]}, 13: {'kitColor': [160.26723, 235.65565, 185.60606], 'location': [7188.422, 3754.8687]}, 14: {'kitColor': [172.94568, 227.42358, 187.00645], 'location': [5971.2954, 5942.878]}, 15: {'kitColor': [221.89836, 221.05495, 202.10715], 'location': [9079.235, 6064.685]}, 16: {'kitColor': [221.8, 227.25946, 213.81352], 'location': [5938.6626, 3793.0547]}, 17: {'kitColor': [160.68085, 236.73048, 181.86879], 'location': [9264.584, 3224.1946]}, 18: {'kitColor': [220.2181, 227.9177, 204.06172], 'location': [10092.538, 4281.012]}}"
680,680,[],"{0: {'kitColor': [139.71317, 224.60188, 162.01724], 'location': [7544.1226, 6615.686]}, 1: {'kitColor': [211.86632, 218.79692, 202.1054], 'location': [7077.334, 4488.604]}, 2: {'kitColor': [190.26724, 192.49138, 180.90517], 'location': [7207.227, 6106.524]}, 3: {'kitColor': [214.84158, 215.87624, 204.0396], 'location': [6665.624, 5193.543]}, 4: {'kitColor': [143.74751, 224.84691, 170.45924], 'location': [6967.0264, 5267.149]}, 5: {'kitColor': [155.62233, 227.21616, 178.16391], 'location': [9320.363, 4957.953]}, 6: {'kitColor': [226.85577, 237.13943, 218.89905], 'location': [6295.8237, 1887.9075]}, 7: {'kitColor': [148.40976, 225.70732, 169.96098], 'location': [8072.712, 4771.512]}, 8: {'kitColor': [149.58519, 230.13704, 172.98518], 'location': [8155.105, 5721.184]}, 9: {'kitColor': [205.96736, 206.54599, 193.26112], 'location': [8190.9897, 4921.71]}, 10: {'kitColor': [160.52861, 236.77928, 185.05994], 'location': [7184.3765, 3751.6633]}, 11: {'kitColor': [211.7264, 217.56418, 199.21309], 'location': [7911.4746, 5673.0923]}, 12: {'kitColor': [146.45352, 217.483, 167.79591], 'location': [9086.046, 5727.732]}, 13: {'kitColor': [221.2252, 225.21448, 212.52548], 'location': [5939.7344, 3792.5537]}, 14: {'kitColor': [222.7067, 219.90501, 202.98044], 'location': [9055.379, 6053.0435]}, 15: {'kitColor': [175.33333, 237.01613, 194.33333], 'location': [6749.6187, 1704.7622]}, 16: {'kitColor': [161.23322, 237.02473, 182.39577], 'location': [9256.271, 3218.7295]}, 17: {'kitColor': [219.34389, 225.85771, 203.03163], 'location': [10074.148, 4271.2124]}, 18: {'kitColor': [170.78163, 227.02345, 185.64897], 'location': [5985.5737, 5939.771]}}"
681,681,[],"{0: {'kitColor': [140.32143, 228.78734, 163.87987], 'location': [7525.1865, 6627.039]}, 1: {'kitColor': [217.9712, 220.18063, 204.61256], 'location': [7064.9893, 4489.226]}, 2: {'kitColor': [148.39124, 229.79526, 172.31993], 'location': [8142.8667, 5720.144]}, 3: {'kitColor': [215.17607, 220.02258, 202.6456], 'location': [7889.4434, 5709.1514]}, 4: {'kitColor': [139.19434, 223.29057, 165.96603], 'location': [6959.286, 5288.9526]}, 5: {'kitColor': [150.354, 228.04393, 170.39536], 'location': [8047.732, 4754.073]}, 6: {'kitColor': [217.50531, 218.49733, 207.1835], 'location': [6647.223, 5222.6904]}, 7: {'kitColor': [219.64265, 222.08586, 209.82271], 'location': [5929.4634, 3781.4636]}, 8: {'kitColor': [159.375, 235.21616, 182.99219], 'location': [7169.8657, 3752.8767]}, 9: {'kitColor': [192.84024, 197.44083, 187.21597], 'location': [7190.424, 6112.7383]}, 10: {'kitColor': [155.85715, 229.06192, 177.38335], 'location': [9301.875, 4968.0723]}, 11: {'kitColor': [224.25, 219.82501, 203.75555], 'location': [9026.656, 6056.665]}, 12: {'kitColor': [211.35033, 210.57643, 197.65286], 'location': [8152.2974, 4977.5557]}, 13: {'kitColor': [229.05382, 238.96414, 220.35428], 'location': [6270.608, 1917.2079]}, 14: {'kitColor': [218.87285, 225.0859, 203.32646], 'location': [10042.628, 4280.8296]}, 15: {'kitColor': [150.26355, 220.15764, 170.04926], 'location': [9059.321, 5732.8486]}, 16: {'kitColor': [162.79863, 237.91808, 183.31398], 'location': [9219.47, 3254.8818]}, 17: {'kitColor': [167.53879, 226.5898, 187.8289], 'location': [5984.658, 5950.2495]}, 18: {'kitColor': [175.20322, 236.1337, 192.4492], 'location': [6723.321, 1710.1666]}}"
682,682,[],"{0: {'kitColor': [133.03316, 224.2873, 164.1197], 'location': [6967.0156, 5290.138]}, 1: {'kitColor': [215.58781, 218.67212, 202.53864], 'location': [7892.8115, 5727.17]}, 2: {'kitColor': [215.47437, 218.5, 202.52309], 'location': [7062.084, 4486.8433]}, 3: {'kitColor': [143.07994, 230.06526, 166.4894], 'location': [7521.8457, 6643.4937]}, 4: {'kitColor': [209.6716, 210.33432, 198.14497], 'location': [8148.3745, 4973.8296]}, 5: {'kitColor': [158.2347, 234.21938, 183.14285], 'location': [7165.834, 3749.0918]}, 6: {'kitColor': [147.84973, 229.37209, 171.98926], 'location': [8152.499, 5719.884]}, 7: {'kitColor': [221.34677, 216.23656, 199.92473], 'location': [9019.439, 6050.107]}, 8: {'kitColor': [149.67567, 227.72433, 169.42973], 'location': [8038.1646, 4748.9214]}, 9: {'kitColor': [192.73259, 200.55989, 189.05571], 'location': [7191.62, 6111.494]}, 10: {'kitColor': [221.24207, 222.98846, 211.93947], 'location': [5928.7456, 3779.9636]}, 11: {'kitColor': [154.65881, 226.77881, 176.18117], 'location': [9308.439, 4952.027]}, 12: {'kitColor': [217.78763, 218.94354, 207.87097], 'location': [6649.1978, 5243.1094]}, 13: {'kitColor': [216.91217, 224.85811, 201.87839], 'location': [10023.4795, 4289.618]}, 14: {'kitColor': [226.87341, 236.46413, 218.05907], 'location': [6249.5986, 1904.4656]}, 15: {'kitColor': [161.03847, 235.11218, 180.76923], 'location': [9212.506, 3248.705]}, 16: {'kitColor': [185.0817, 214.30719, 191.59804], 'location': [5944.0986, 5865.5938]}, 17: {'kitColor': [148.95166, 219.84734, 167.41985], 'location': [9044.94, 5724.732]}, 18: {'kitColor': [163.92688, 226.70856, 185.4995], 'location': [5997.6123, 5976.853]}, 19: {'kitColor': [173.03297, 234.5, 190.90111], 'location': [6700.2603, 1696.0641]}}"
683,683,[],"{0: {'kitColor': [212.5323, 213.35077, 200.04], 'location': [8138.2666, 4970.91]}, 1: {'kitColor': [218.79115, 215.58476, 198.11302], 'location': [9009.97, 6035.7266]}, 2: {'kitColor': [156.64267, 233.95116, 183.24936], 'location': [7156.5317, 3766.294]}, 3: {'kitColor': [214.27089, 218.05823, 201.58987], 'location': [7059.0264, 4487.687]}, 4: {'kitColor': [156.0848, 230.21696, 177.99004], 'location': [9303.086, 4949.1606]}, 5: {'kitColor': [220.24338, 224.21928, 207.21205], 'location': [7889.4854, 5735.123]}, 6: {'kitColor': [149.11679, 225.95863, 169.61557], 'location': [8022.32, 4758.27]}, 7: {'kitColor': [143.7206, 228.88725, 166.70099], 'location': [7508.667, 6645.137]}, 8: {'kitColor': [161.46179, 235.79936, 180.71657], 'location': [9197.47, 3246.6077]}, 9: {'kitColor': [146.42583, 228.24957, 170.56021], 'location': [8149.615, 5707.9688]}, 10: {'kitColor': [217.71571, 225.55183, 202.1806], 'location': [10021.239, 4251.973]}, 11: {'kitColor': [215.78906, 218.04428, 205.6146], 'location': [6644.275, 5262.363]}, 12: {'kitColor': [134.21918, 228.89236, 165.79256], 'location': [6960.456, 5298.81]}, 13: {'kitColor': [218.92798, 222.60664, 210.91135], 'location': [5929.2773, 3784.5955]}, 14: {'kitColor': [201.0339, 207.42374, 195.34181], 'location': [7177.6025, 6138.15]}, 15: {'kitColor': [223.9306, 233.3755, 214.78775], 'location': [6232.174, 1911.4872]}, 16: {'kitColor': [147.77867, 223.05066, 169.70934], 'location': [9026.939, 5707.0527]}, 17: {'kitColor': [191.17415, 214.41652, 196.9228], 'location': [5943.833, 5872.7163]}, 18: {'kitColor': [177.70491, 238.43715, 195.61748], 'location': [6684.873, 1678.4553]}, 19: {'kitColor': [163.38704, 226.37721, 185.65227], 'location': [6000.893, 5977.3223]}}"
684,684,[],"{0: {'kitColor': [215.96844, 215.29611, 197.91505], 'location': [8988.926, 6059.036]}, 1: {'kitColor': [157.60913, 230.8198, 179.22589], 'location': [9301.179, 4948.756]}, 2: {'kitColor': [212.03448, 213.23196, 200.14107], 'location': [8128.5913, 4980.819]}, 3: {'kitColor': [212.09227, 215.4065, 199.42145], 'location': [7061.9194, 4488.446]}, 4: {'kitColor': [218.6605, 222.30946, 206.02078], 'location': [7897.1367, 5736.789]}, 5: {'kitColor': [147.14987, 224.2014, 167.8946], 'location': [8020.281, 4757.7236]}, 6: {'kitColor': [156.86717, 233.85213, 183.27318], 'location': [7155.0615, 3782.6582]}, 7: {'kitColor': [145.34767, 227.27539, 169.48882], 'location': [8150.336, 5717.8354]}, 8: {'kitColor': [161.81029, 235.80707, 181.34726], 'location': [9186.037, 3245.1707]}, 9: {'kitColor': [214.98267, 217.9901, 204.89108], 'location': [6652.4336, 5274.097]}, 10: {'kitColor': [223.05438, 223.23566, 212.11179], 'location': [5932.207, 3771.0056]}, 11: {'kitColor': [212.817, 222.00655, 199.20915], 'location': [10005.371, 4248.53]}, 12: {'kitColor': [146.12459, 227.98837, 167.48006], 'location': [7496.6216, 6661.016]}, 13: {'kitColor': [229.12273, 237.29544, 219.56818], 'location': [6224.074, 1888.5442]}, 14: {'kitColor': [140.55214, 233.5308, 173.5], 'location': [6966.3125, 5299.941]}, 15: {'kitColor': [201.9832, 210.42017, 197.35014], 'location': [7168.3613, 6173.6875]}, 16: {'kitColor': [148.56609, 222.12968, 169.50873], 'location': [9013.611, 5714.1167]}, 17: {'kitColor': [175.09232, 235.86667, 193.66154], 'location': [6676.619, 1654.0599]}, 18: {'kitColor': [187.82011, 216.44193, 196.77336], 'location': [5954.2573, 5897.1436]}, 19: {'kitColor': [163.32048, 224.70578, 184.63922], 'location': [6014.847, 5980.383]}}"
685,685,[],"{0: {'kitColor': [214.13803, 214.50122, 196.48427], 'location': [8984.629, 6063.2246]}, 1: {'kitColor': [149.85468, 226.11823, 170.01231], 'location': [8019.524, 4757.508]}, 2: {'kitColor': [211.10323, 212.0129, 198.6387], 'location': [8124.8633, 4979.226]}, 3: {'kitColor': [149.11223, 227.17587, 169.93468], 'location': [7492.5903, 6677.7803]}, 4: {'kitColor': [156.64249, 230.27719, 178.24611], 'location': [9309.495, 4933.7617]}, 5: {'kitColor': [216.3474, 219.89578, 206.12158], 'location': [6657.223, 5287.7544]}, 6: {'kitColor': [162.5, 235.82143, 181.98051], 'location': [9179.901, 3243.3528]}, 7: {'kitColor': [233.7136, 239.88835, 222.55826], 'location': [6208.701, 1892.0264]}, 8: {'kitColor': [211.89027, 215.09976, 198.78055], 'location': [7063.6777, 4491.439]}, 9: {'kitColor': [216.33961, 219.413, 202.95178], 'location': [7903.0366, 5746.832]}, 10: {'kitColor': [147.03642, 231.09108, 171.91438], 'location': [8154.8667, 5717.235]}, 11: {'kitColor': [155.29976, 232.08873, 180.56355], 'location': [7155.639, 3786.049]}, 12: {'kitColor': [197.32387, 207.625, 194.15625], 'location': [7169.364, 6196.7075]}, 13: {'kitColor': [219.13744, 221.76901, 208.731], 'location': [5929.7993, 3776.361]}, 14: {'kitColor': [147.9638, 220.70137, 168.00227], 'location': [9017.106, 5700.3057]}, 15: {'kitColor': [175.2783, 236.3868, 193.08492], 'location': [6665.6465, 1657.9255]}, 16: {'kitColor': [139.97606, 233.01595, 174.47871], 'location': [6980.408, 5295.144]}, 17: {'kitColor': [211.299, 222.29567, 198.84384], 'location': [9992.982, 4241.905]}, 18: {'kitColor': [166.65154, 224.58995, 184.27147], 'location': [6026.15, 5986.466]}}"
686,686,[],"{0: {'kitColor': [215.38846, 217.92032, 201.66534], 'location': [7902.4595, 5744.821]}, 1: {'kitColor': [148.42549, 223.50002, 168.34375], 'location': [8010.053, 4753.2812]}, 2: {'kitColor': [215.7518, 216.78044, 198.61337], 'location': [8962.1, 6063.507]}, 3: {'kitColor': [231.58952, 238.34499, 220.14847], 'location': [6194.352, 1861.8564]}, 4: {'kitColor': [146.89348, 229.5, 170.73883], 'location': [8151.9873, 5724.338]}, 5: {'kitColor': [148.43074, 218.91342, 166.81818], 'location': [9005.224, 5694.0938]}, 6: {'kitColor': [176.16336, 237.13861, 194.40099], 'location': [6653.6553, 1676.983]}, 7: {'kitColor': [216.9805, 221.06128, 207.27576], 'location': [5927.5684, 3804.796]}, 8: {'kitColor': [157.185, 231.19572, 178.97588], 'location': [9299.859, 4928.439]}, 9: {'kitColor': [153.82747, 231.37851, 174.71478], 'location': [7486.4946, 6680.7417]}, 10: {'kitColor': [155.23729, 232.80873, 181.01695], 'location': [7151.62, 3783.7146]}, 11: {'kitColor': [212.11232, 211.36957, 198.59782], 'location': [8115.494, 4974.8916]}, 12: {'kitColor': [163.13637, 235.81818, 182.08441], 'location': [9171.827, 3238.7405]}, 13: {'kitColor': [213.01022, 215.66496, 199.5115], 'location': [7058.2905, 4489.1367]}, 14: {'kitColor': [183.22984, 192.00978, 180.02934], 'location': [7163.5435, 6201.5854]}, 15: {'kitColor': [220.93654, 221.32741, 207.25888], 'location': [6651.1094, 5285.8315]}, 16: {'kitColor': [169.70883, 221.97809, 182.80565], 'location': [6036.521, 5982.774]}, 17: {'kitColor': [136.38588, 227.21468, 170.49185], 'location': [6981.679, 5315.269]}, 18: {'kitColor': [212.47162, 221.25531, 199.64539], 'location': [9972.979, 4233.911]}}"
687,687,[[7302.9463 5772.653 ]],"{0: {'kitColor': [214.97119, 217.08229, 199.72015], 'location': [7887.4185, 5744.5806]}, 1: {'kitColor': [148.98495, 224.33583, 170.0025], 'location': [7997.389, 4741.666]}, 2: {'kitColor': [228.89745, 237.6966, 219.0171], 'location': [6180.601, 1900.2363]}, 3: {'kitColor': [216.60715, 216.87383, 198.53572], 'location': [8940.162, 6068.351]}, 4: {'kitColor': [145.64696, 230.07225, 168.69951], 'location': [8147.8413, 5726.5205]}, 5: {'kitColor': [151.03096, 225.02144, 171.95953], 'location': [8984.115, 5689.7173]}, 6: {'kitColor': [215.29893, 216.77513, 202.07407], 'location': [7043.817, 4493.388]}, 7: {'kitColor': [155.39954, 232.01616, 180.32332], 'location': [7140.631, 3774.1091]}, 8: {'kitColor': [153.38214, 231.47858, 174.0625], 'location': [7472.6807, 6693.27]}, 9: {'kitColor': [162.57008, 235.18068, 181.36136], 'location': [9152.601, 3258.2378]}, 10: {'kitColor': [215.25272, 221.73099, 206.09239], 'location': [5920.0645, 3815.6343]}, 11: {'kitColor': [218.29695, 215.17258, 200.67004], 'location': [6636.5654, 5289.168]}, 12: {'kitColor': [192.58075, 210.39478, 196.42252], 'location': [5955.771, 5923.2817]}, 13: {'kitColor': [175.2402, 235.27452, 193.13727], 'location': [6636.078, 1664.2296]}, 14: {'kitColor': [183.22755, 188.02505, 177.04802], 'location': [7145.1895, 6208.6533]}, 15: {'kitColor': [132.33406, 219.00868, 161.21475], 'location': [6975.485, 5360.504]}, 16: {'kitColor': [209.87267, 210.08615, 195.97752], 'location': [8099.284, 4974.9897]}, 17: {'kitColor': [155.87018, 230.45857, 177.32321], 'location': [9284.488, 4925.4287]}, 18: {'kitColor': [170.45442, 221.40608, 183.93993], 'location': [6038.2656, 5989.9863]}, 19: {'kitColor': [218.64919, 225.9516, 205.45967], 'location': [9951.255, 4227.5786]}}"
688,688,[],"{0: {'kitColor': [215.12204, 216.2185, 199.85039], 'location': [7880.984, 5743.7397]}, 1: {'kitColor': [148.08601, 227.44547, 169.48387], 'location': [7463.175, 6710.376]}, 2: {'kitColor': [210.3073, 212.70528, 197.61964], 'location': [7034.675, 4493.0825]}, 3: {'kitColor': [155.08559, 227.9071, 174.76773], 'location': [8975.732, 5677.0386]}, 4: {'kitColor': [182.25983, 186.90175, 175.17905], 'location': [7137.7314, 6214.935]}, 5: {'kitColor': [155.40741, 233.09029, 180.71759], 'location': [7135.676, 3791.4636]}, 6: {'kitColor': [211.73119, 211.51881, 198.04301], 'location': [6624.327, 5307.305]}, 7: {'kitColor': [164.04001, 235.79333, 182.43668], 'location': [9144.007, 3257.7173]}, 8: {'kitColor': [168.8388, 222.43254, 182.94165], 'location': [6050.3926, 5987.355]}, 9: {'kitColor': [206.65468, 207.47842, 194.41008], 'location': [8087.856, 4985.8086]}, 10: {'kitColor': [149.09645, 224.13705, 169.4137], 'location': [7986.342, 4740.2793]}, 11: {'kitColor': [224.1382, 234.69106, 215.68698], 'location': [6174.3013, 1926.4666]}, 12: {'kitColor': [213.9098, 220.47214, 205.23341], 'location': [5922.0215, 3833.6768]}, 13: {'kitColor': [146.91525, 228.67796, 169.95763], 'location': [8151.747, 5728.388]}, 14: {'kitColor': [215.99026, 215.56934, 197.52068], 'location': [8916.171, 6071.8022]}, 15: {'kitColor': [136.81879, 224.30873, 166.54362], 'location': [6981.1997, 5383.5034]}, 16: {'kitColor': [192.37209, 207.48172, 195.21428], 'location': [5960.176, 5903.683]}, 17: {'kitColor': [156.77591, 230.43698, 178.33334], 'location': [9268.999, 4922.193]}, 18: {'kitColor': [172.09569, 232.88037, 190.42583], 'location': [6624.1777, 1665.5171]}, 19: {'kitColor': [219.69469, 228.29646, 207.73451], 'location': [9924.753, 4221.6475]}}"
689,689,[],"{0: {'kitColor': [153.50302, 231.23717, 173.5151], 'location': [7466.7617, 6725.384]}, 1: {'kitColor': [214.22493, 215.20596, 200.39838], 'location': [7033.6943, 4489.8433]}, 2: {'kitColor': [182.17035, 186.51328, 173.86946], 'location': [7145.702, 6212.9404]}, 3: {'kitColor': [228.26292, 238.09914, 220.06897], 'location': [6169.188, 1948.2822]}, 4: {'kitColor': [153.75058, 227.88112, 173.82285], 'location': [8973.92, 5679.94]}, 5: {'kitColor': [211.29205, 214.46396, 198.56192], 'location': [7881.2046, 5767.0933]}, 6: {'kitColor': [210.37839, 214.2919, 198.23784], 'location': [6622.4272, 5343.3394]}, 7: {'kitColor': [147.07706, 229.0753, 170.36603], 'location': [8167.699, 5726.5825]}, 8: {'kitColor': [165.28813, 237.04407, 182.98643], 'location': [9142.48, 3253.27]}, 9: {'kitColor': [157.36269, 231.18912, 180.01553], 'location': [9265.435, 4928.341]}, 10: {'kitColor': [219.43407, 217.1566, 199.71704], 'location': [8917.675, 6064.2393]}, 11: {'kitColor': [204.72858, 208.575, 195.50714], 'location': [8094.8223, 4969.929]}, 12: {'kitColor': [216.70195, 222.29805, 207.58217], 'location': [5924.7773, 3847.9785]}, 13: {'kitColor': [153.03181, 231.79091, 177.87273], 'location': [7136.756, 3789.0964]}, 14: {'kitColor': [150.43315, 224.39038, 169.57219], 'location': [7985.1035, 4735.1934]}, 15: {'kitColor': [132.5276, 225.0409, 164.66666], 'location': [6996.2944, 5394.0596]}, 16: {'kitColor': [170.33252, 225.56747, 184.84715], 'location': [6066.2646, 5968.482]}, 17: {'kitColor': [194.44388, 208.11053, 196.10374], 'location': [5971.627, 5913.0728]}, 18: {'kitColor': [220.5279, 225.02145, 205.4721], 'location': [9914.6455, 4212.6426]}, 19: {'kitColor': [173.6021, 235.20943, 192.13089], 'location': [6608.357, 1686.7552]}}"
